Object Name,Attribute Name
ffirule__ClickLinkManagedJob__c,CreatedDate
ffirule__ClickLinkManagedJob__c,CreatedById
ffirule__ClickLinkManagedJob__c,LastModifiedDate
ffirule__ClickLinkManagedJob__c,LastModifiedById
ffirule__ClickLinkManagedJob__c,SystemModstamp
SocialPostShare,Id
SocialPostShare,IsDeleted
SocialPostShare,LastModifiedDate
SocialPostShare,LastModifiedById
SocialPostShare,ParentId
SocialPostShare,UserOrGroupId
SocialPostShare,AccessLevel
SocialPostShare,RowCause
CRMfusionDBR101__Fuzzy_Rule__c,Id
CRMfusionDBR101__Fuzzy_Rule__c,IsDeleted
CRMfusionDBR101__Fuzzy_Rule__c,Name
CRMfusionDBR101__Fuzzy_Rule__c,CurrencyIsoCode
CRMfusionDBR101__Fuzzy_Rule__c,CreatedDate
CRMfusionDBR101__Fuzzy_Rule__c,CreatedById
CRMfusionDBR101__Fuzzy_Rule__c,LastModifiedDate
CRMfusionDBR101__Fuzzy_Rule__c,LastModifiedById
CRMfusionDBR101__Fuzzy_Rule__c,SystemModstamp
ffrr__Template__c,Id
ffrr__Template__c,IsDeleted
ffrr__Template__c,Name
ffrr__Template__c,CurrencyIsoCode
ffrr__Template__c,CreatedDate
ffrr__Template__c,CreatedById
ffrr__Template__c,LastModifiedDate
ffrr__Template__c,LastModifiedById
ffrr__Template__c,SystemModstamp
ffrr__Template__c,LastViewedDate
ffrr__Template__c,LastReferencedDate
LeanData__Upload_Lead__Share,Id
LeanData__Upload_Lead__Share,IsDeleted
LeanData__Upload_Lead__Share,LastModifiedDate
LeanData__Upload_Lead__Share,LastModifiedById
LeanData__Upload_Lead__Share,ParentId
LeanData__Upload_Lead__Share,UserOrGroupId
LeanData__Upload_Lead__Share,AccessLevel
LeanData__Upload_Lead__Share,RowCause
dfsle__EnvelopeConfiguration__History,Id
dfsle__EnvelopeConfiguration__History,IsDeleted
dfsle__EnvelopeConfiguration__History,CreatedDate
dfsle__EnvelopeConfiguration__History,CreatedById
dfsle__EnvelopeConfiguration__History,ParentId
Action_Item__Feed,Id
Action_Item__Feed,IsDeleted
Action_Item__Feed,CreatedDate
Action_Item__Feed,CreatedById
Action_Item__Feed,LastModifiedDate
Action_Item__Feed,SystemModstamp
Action_Item__Feed,ParentId
LeanData__Persona_Condition__c,Id
LeanData__Persona_Condition__c,IsDeleted
LeanData__Persona_Condition__c,Name
LeanData__Persona_Condition__c,CurrencyIsoCode
LeanData__Persona_Condition__c,CreatedDate
LeanData__Persona_Condition__c,CreatedById
LeanData__Persona_Condition__c,LastModifiedDate
LeanData__Persona_Condition__c,LastModifiedById
LeanData__Persona_Condition__c,SystemModstamp
CGM_Drivers__c,Id
CGM_Drivers__c,IsDeleted
CGM_Drivers__c,Name
CGM_Drivers__c,CurrencyIsoCode
CGM_Drivers__c,CreatedDate
CGM_Drivers__c,CreatedById
CGM_Drivers__c,LastModifiedDate
CGM_Drivers__c,LastModifiedById
CGM_Drivers__c,SystemModstamp
ffrr__FieldMapping__c,Id
ffrr__FieldMapping__c,IsDeleted
ffrr__FieldMapping__c,Name
ffrr__FieldMapping__c,CurrencyIsoCode
ffrr__FieldMapping__c,CreatedDate
ffrr__FieldMapping__c,CreatedById
ffrr__FieldMapping__c,LastModifiedDate
ffrr__FieldMapping__c,LastModifiedById
ffrr__FieldMapping__c,SystemModstamp
ffirule__IntegrationRuleJob__History,Id
ffirule__IntegrationRuleJob__History,IsDeleted
ffirule__IntegrationRuleJob__History,CreatedDate
ffirule__IntegrationRuleJob__History,CreatedById
ffirule__IntegrationRuleJob__History,ParentId
LeanData__LD_Long_Log__c,Id
LeanData__LD_Long_Log__c,IsDeleted
LeanData__LD_Long_Log__c,Name
LeanData__LD_Long_Log__c,CurrencyIsoCode
LeanData__LD_Long_Log__c,CreatedDate
LeanData__LD_Long_Log__c,CreatedById
LeanData__LD_Long_Log__c,LastModifiedDate
LeanData__LD_Long_Log__c,LastModifiedById
LeanData__LD_Long_Log__c,SystemModstamp
PartnerFundClaimHistory,Id
PartnerFundClaimHistory,IsDeleted
PartnerFundClaimHistory,CreatedDate
PartnerFundClaimHistory,CreatedById
ScratchOrgInfoShare,Id
ScratchOrgInfoShare,IsDeleted
ScratchOrgInfoShare,LastModifiedDate
ScratchOrgInfoShare,LastModifiedById
ScratchOrgInfoShare,ParentId
ScratchOrgInfoShare,UserOrGroupId
ScratchOrgInfoShare,AccessLevel
ScratchOrgInfoShare,RowCause
Validity_Verify__Setup_Data__c,Id
Validity_Verify__Setup_Data__c,IsDeleted
Validity_Verify__Setup_Data__c,Name
Validity_Verify__Setup_Data__c,CurrencyIsoCode
Validity_Verify__Setup_Data__c,CreatedDate
Validity_Verify__Setup_Data__c,CreatedById
Validity_Verify__Setup_Data__c,LastModifiedDate
Validity_Verify__Setup_Data__c,LastModifiedById
Validity_Verify__Setup_Data__c,SystemModstamp
DSCORGPKG__Conflict__c,Id
DSCORGPKG__Conflict__c,IsDeleted
DSCORGPKG__Conflict__c,Name
DSCORGPKG__Conflict__c,CurrencyIsoCode
DSCORGPKG__Conflict__c,CreatedDate
DSCORGPKG__Conflict__c,CreatedById
DSCORGPKG__Conflict__c,LastModifiedDate
DSCORGPKG__Conflict__c,LastModifiedById
DSCORGPKG__Conflict__c,SystemModstamp
DSCORGPKG__Conflict__c,LastViewedDate
DSCORGPKG__Conflict__c,LastReferencedDate
Account_Balance_by_Entity__c,Id
Account_Balance_by_Entity__c,IsDeleted
Account_Balance_by_Entity__c,Name
Account_Balance_by_Entity__c,CurrencyIsoCode
Account_Balance_by_Entity__c,CreatedDate
Account_Balance_by_Entity__c,CreatedById
Account_Balance_by_Entity__c,LastModifiedDate
Account_Balance_by_Entity__c,LastModifiedById
Account_Balance_by_Entity__c,SystemModstamp
NetworkAffinity,Id
NetworkAffinity,IsDeleted
NetworkAffinity,CreatedDate
NetworkAffinity,CreatedById
NetworkAffinity,LastModifiedDate
NetworkAffinity,LastModifiedById
NetworkAffinity,SystemModstamp
bizible2__bizibleSettings__c,Id
bizible2__bizibleSettings__c,IsDeleted
bizible2__bizibleSettings__c,Name
bizible2__bizibleSettings__c,CurrencyIsoCode
bizible2__bizibleSettings__c,CreatedDate
bizible2__bizibleSettings__c,CreatedById
bizible2__bizibleSettings__c,LastModifiedDate
bizible2__bizibleSettings__c,LastModifiedById
bizible2__bizibleSettings__c,SystemModstamp
mkto_si__UserPreferences__c,Id
mkto_si__UserPreferences__c,IsDeleted
mkto_si__UserPreferences__c,Name
mkto_si__UserPreferences__c,CurrencyIsoCode
mkto_si__UserPreferences__c,CreatedDate
mkto_si__UserPreferences__c,CreatedById
mkto_si__UserPreferences__c,LastModifiedDate
mkto_si__UserPreferences__c,LastModifiedById
mkto_si__UserPreferences__c,SystemModstamp
nwcs_ldl__AssignmentLog__c,Id
nwcs_ldl__AssignmentLog__c,IsDeleted
nwcs_ldl__AssignmentLog__c,Name
nwcs_ldl__AssignmentLog__c,CurrencyIsoCode
nwcs_ldl__AssignmentLog__c,CreatedDate
nwcs_ldl__AssignmentLog__c,CreatedById
nwcs_ldl__AssignmentLog__c,LastModifiedDate
nwcs_ldl__AssignmentLog__c,LastModifiedById
nwcs_ldl__AssignmentLog__c,SystemModstamp
Campaign_Costs__c,Id
Campaign_Costs__c,IsDeleted
Campaign_Costs__c,Name
Campaign_Costs__c,CurrencyIsoCode
Campaign_Costs__c,CreatedDate
Campaign_Costs__c,CreatedById
Campaign_Costs__c,LastModifiedDate
Campaign_Costs__c,LastModifiedById
Campaign_Costs__c,SystemModstamp
SBQQ__Subscription__History,Id
SBQQ__Subscription__History,IsDeleted
SBQQ__Subscription__History,CreatedDate
SBQQ__Subscription__History,CreatedById
SBQQ__Subscription__History,ParentId
dsfs__DocuSign_Envelope__c,Id
dsfs__DocuSign_Envelope__c,IsDeleted
dsfs__DocuSign_Envelope__c,Name
dsfs__DocuSign_Envelope__c,CurrencyIsoCode
dsfs__DocuSign_Envelope__c,CreatedDate
dsfs__DocuSign_Envelope__c,CreatedById
dsfs__DocuSign_Envelope__c,LastModifiedDate
dsfs__DocuSign_Envelope__c,LastModifiedById
dsfs__DocuSign_Envelope__c,SystemModstamp
dsfs__DocuSign_Envelope__c,LastViewedDate
dsfs__DocuSign_Envelope__c,LastReferencedDate
pse__Team_Schedule_Template__c,Id
pse__Team_Schedule_Template__c,IsDeleted
pse__Team_Schedule_Template__c,Name
pse__Team_Schedule_Template__c,CurrencyIsoCode
pse__Team_Schedule_Template__c,CreatedDate
pse__Team_Schedule_Template__c,CreatedById
pse__Team_Schedule_Template__c,LastModifiedDate
pse__Team_Schedule_Template__c,LastModifiedById
pse__Team_Schedule_Template__c,SystemModstamp
fferpcore__ExchangeRateHistory__Share,Id
fferpcore__ExchangeRateHistory__Share,IsDeleted
fferpcore__ExchangeRateHistory__Share,LastModifiedDate
fferpcore__ExchangeRateHistory__Share,LastModifiedById
fferpcore__ExchangeRateHistory__Share,ParentId
fferpcore__ExchangeRateHistory__Share,UserOrGroupId
fferpcore__ExchangeRateHistory__Share,AccessLevel
fferpcore__ExchangeRateHistory__Share,RowCause
CampaignInfluence,Id
CampaignInfluence,IsDeleted
CampaignInfluence,CurrencyIsoCode
CampaignInfluence,CreatedDate
CampaignInfluence,CreatedById
CampaignInfluence,LastModifiedDate
CampaignInfluence,LastModifiedById
CampaignInfluence,SystemModstamp
dfsle__EnvelopeLocalization__c,Id
dfsle__EnvelopeLocalization__c,IsDeleted
dfsle__EnvelopeLocalization__c,Name
dfsle__EnvelopeLocalization__c,CurrencyIsoCode
dfsle__EnvelopeLocalization__c,CreatedDate
dfsle__EnvelopeLocalization__c,CreatedById
dfsle__EnvelopeLocalization__c,LastModifiedDate
dfsle__EnvelopeLocalization__c,LastModifiedById
dfsle__EnvelopeLocalization__c,SystemModstamp
bizible2__Bizible_Custom_Settings_Proxy__Share,Id
bizible2__Bizible_Custom_Settings_Proxy__Share,IsDeleted
bizible2__Bizible_Custom_Settings_Proxy__Share,LastModifiedDate
bizible2__Bizible_Custom_Settings_Proxy__Share,LastModifiedById
bizible2__Bizible_Custom_Settings_Proxy__Share,ParentId
bizible2__Bizible_Custom_Settings_Proxy__Share,UserOrGroupId
bizible2__Bizible_Custom_Settings_Proxy__Share,AccessLevel
bizible2__Bizible_Custom_Settings_Proxy__Share,RowCause
Zuora_Account_Contact_Sync_Configuration__c,Id
Zuora_Account_Contact_Sync_Configuration__c,IsDeleted
Zuora_Account_Contact_Sync_Configuration__c,Name
Zuora_Account_Contact_Sync_Configuration__c,CurrencyIsoCode
Zuora_Account_Contact_Sync_Configuration__c,CreatedDate
Zuora_Account_Contact_Sync_Configuration__c,CreatedById
Zuora_Account_Contact_Sync_Configuration__c,LastModifiedDate
Zuora_Account_Contact_Sync_Configuration__c,LastModifiedById
Zuora_Account_Contact_Sync_Configuration__c,SystemModstamp
LeanData__Access_Level_Assignment__Share,Id
LeanData__Access_Level_Assignment__Share,IsDeleted
LeanData__Access_Level_Assignment__Share,LastModifiedDate
LeanData__Access_Level_Assignment__Share,LastModifiedById
LeanData__Access_Level_Assignment__Share,ParentId
LeanData__Access_Level_Assignment__Share,UserOrGroupId
LeanData__Access_Level_Assignment__Share,AccessLevel
LeanData__Access_Level_Assignment__Share,RowCause
LeanData__Matching_Token__c,Id
LeanData__Matching_Token__c,IsDeleted
LeanData__Matching_Token__c,Name
LeanData__Matching_Token__c,CurrencyIsoCode
LeanData__Matching_Token__c,CreatedDate
LeanData__Matching_Token__c,CreatedById
LeanData__Matching_Token__c,LastModifiedDate
LeanData__Matching_Token__c,LastModifiedById
LeanData__Matching_Token__c,SystemModstamp
LeanData__CC_Inserted_Object__Share,Id
LeanData__CC_Inserted_Object__Share,IsDeleted
LeanData__CC_Inserted_Object__Share,LastModifiedDate
LeanData__CC_Inserted_Object__Share,LastModifiedById
LeanData__CC_Inserted_Object__Share,ParentId
LeanData__CC_Inserted_Object__Share,UserOrGroupId
LeanData__CC_Inserted_Object__Share,AccessLevel
LeanData__CC_Inserted_Object__Share,RowCause
CronTrigger,Id
CronTrigger,CreatedDate
CronTrigger,CreatedById
CronTrigger,LastModifiedById
mkto_si__Get_Method_Argus__History,Id
mkto_si__Get_Method_Argus__History,IsDeleted
mkto_si__Get_Method_Argus__History,CreatedDate
mkto_si__Get_Method_Argus__History,CreatedById
mkto_si__Get_Method_Argus__History,ParentId
ffirule__fflib_XXXBatchTestOpportunity2__Feed,Id
ffirule__fflib_XXXBatchTestOpportunity2__Feed,IsDeleted
ffirule__fflib_XXXBatchTestOpportunity2__Feed,CreatedDate
ffirule__fflib_XXXBatchTestOpportunity2__Feed,CreatedById
ffirule__fflib_XXXBatchTestOpportunity2__Feed,LastModifiedDate
ffirule__fflib_XXXBatchTestOpportunity2__Feed,SystemModstamp
ffirule__fflib_XXXBatchTestOpportunity2__Feed,ParentId
Site,Id
Site,Name
Site,CreatedDate
Site,CreatedById
Site,LastModifiedDate
Site,LastModifiedById
Site,SystemModstamp
Site,Description
Zuora__Product__Share,Id
Zuora__Product__Share,IsDeleted
Zuora__Product__Share,LastModifiedDate
Zuora__Product__Share,LastModifiedById
Zuora__Product__Share,ParentId
Zuora__Product__Share,UserOrGroupId
Zuora__Product__Share,AccessLevel
Zuora__Product__Share,RowCause
dsfs__DocuSign_Status__History,Id
dsfs__DocuSign_Status__History,IsDeleted
dsfs__DocuSign_Status__History,CreatedDate
dsfs__DocuSign_Status__History,CreatedById
dsfs__DocuSign_Status__History,ParentId
Community,Id
Community,Name
Community,CreatedDate
Community,CreatedById
Community,LastModifiedDate
Community,LastModifiedById
Community,SystemModstamp
Community,Description
CollaborationInvitation,Id
CollaborationInvitation,CreatedDate
CollaborationInvitation,CreatedById
CollaborationInvitation,LastModifiedDate
CollaborationInvitation,LastModifiedById
CollaborationInvitation,SystemModstamp
CollaborationInvitation,ParentId
UX_Research_Project__c,Id
UX_Research_Project__c,IsDeleted
UX_Research_Project__c,Name
UX_Research_Project__c,CurrencyIsoCode
UX_Research_Project__c,CreatedDate
UX_Research_Project__c,CreatedById
UX_Research_Project__c,LastModifiedDate
UX_Research_Project__c,LastModifiedById
UX_Research_Project__c,SystemModstamp
UX_Research_Project__c,LastViewedDate
UX_Research_Project__c,LastReferencedDate
ffirule__IntegrationRuleMapping__c,Id
ffirule__IntegrationRuleMapping__c,IsDeleted
ffirule__IntegrationRuleMapping__c,Name
ffirule__IntegrationRuleMapping__c,CurrencyIsoCode
ffirule__IntegrationRuleMapping__c,CreatedDate
ffirule__IntegrationRuleMapping__c,CreatedById
ffirule__IntegrationRuleMapping__c,LastModifiedDate
ffirule__IntegrationRuleMapping__c,LastModifiedById
ffirule__IntegrationRuleMapping__c,SystemModstamp
SetupAuditTrail,Id
SetupAuditTrail,CreatedDate
SetupAuditTrail,CreatedById
CRMfusionDBR101__State_Mapping__c,Id
CRMfusionDBR101__State_Mapping__c,IsDeleted
CRMfusionDBR101__State_Mapping__c,Name
CRMfusionDBR101__State_Mapping__c,CurrencyIsoCode
CRMfusionDBR101__State_Mapping__c,CreatedDate
CRMfusionDBR101__State_Mapping__c,CreatedById
CRMfusionDBR101__State_Mapping__c,LastModifiedDate
CRMfusionDBR101__State_Mapping__c,LastModifiedById
CRMfusionDBR101__State_Mapping__c,SystemModstamp
DNBoptimizer__DnBAccountMetadata__c,Id
DNBoptimizer__DnBAccountMetadata__c,IsDeleted
DNBoptimizer__DnBAccountMetadata__c,Name
DNBoptimizer__DnBAccountMetadata__c,CurrencyIsoCode
DNBoptimizer__DnBAccountMetadata__c,CreatedDate
DNBoptimizer__DnBAccountMetadata__c,CreatedById
DNBoptimizer__DnBAccountMetadata__c,LastModifiedDate
DNBoptimizer__DnBAccountMetadata__c,LastModifiedById
DNBoptimizer__DnBAccountMetadata__c,SystemModstamp
ahaapp__AhaIdea__Share,Id
ahaapp__AhaIdea__Share,IsDeleted
ahaapp__AhaIdea__Share,LastModifiedDate
ahaapp__AhaIdea__Share,LastModifiedById
ahaapp__AhaIdea__Share,ParentId
ahaapp__AhaIdea__Share,UserOrGroupId
ahaapp__AhaIdea__Share,AccessLevel
ahaapp__AhaIdea__Share,RowCause
ApexEmailNotification,Id
ApexEmailNotification,IsDeleted
ApexEmailNotification,CreatedDate
ApexEmailNotification,CreatedById
ApexEmailNotification,LastModifiedDate
ApexEmailNotification,LastModifiedById
ApexEmailNotification,SystemModstamp
SE_Product_Details__Share,Id
SE_Product_Details__Share,IsDeleted
SE_Product_Details__Share,LastModifiedDate
SE_Product_Details__Share,LastModifiedById
SE_Product_Details__Share,ParentId
SE_Product_Details__Share,UserOrGroupId
SE_Product_Details__Share,AccessLevel
SE_Product_Details__Share,RowCause
CategoryNode,Id
CategoryNode,CreatedDate
CategoryNode,CreatedById
CategoryNode,LastModifiedDate
CategoryNode,LastModifiedById
CategoryNode,SystemModstamp
CategoryNode,ParentId
StreamingChannel,Id
StreamingChannel,IsDeleted
StreamingChannel,Name
StreamingChannel,CurrencyIsoCode
StreamingChannel,CreatedDate
StreamingChannel,CreatedById
StreamingChannel,LastModifiedDate
StreamingChannel,LastModifiedById
StreamingChannel,SystemModstamp
StreamingChannel,LastViewedDate
StreamingChannel,LastReferencedDate
StreamingChannel,Description
Quote_Request_Product__c,Id
Quote_Request_Product__c,IsDeleted
Quote_Request_Product__c,Name
Quote_Request_Product__c,CurrencyIsoCode
Quote_Request_Product__c,CreatedDate
Quote_Request_Product__c,CreatedById
Quote_Request_Product__c,LastModifiedDate
Quote_Request_Product__c,LastModifiedById
Quote_Request_Product__c,SystemModstamp
SBQQ__RelatedContent__c,Id
SBQQ__RelatedContent__c,IsDeleted
SBQQ__RelatedContent__c,Name
SBQQ__RelatedContent__c,CurrencyIsoCode
SBQQ__RelatedContent__c,CreatedDate
SBQQ__RelatedContent__c,CreatedById
SBQQ__RelatedContent__c,LastModifiedDate
SBQQ__RelatedContent__c,LastModifiedById
SBQQ__RelatedContent__c,SystemModstamp
LeanData__Routing_Deployment__c,Id
LeanData__Routing_Deployment__c,IsDeleted
LeanData__Routing_Deployment__c,Name
LeanData__Routing_Deployment__c,CurrencyIsoCode
LeanData__Routing_Deployment__c,CreatedDate
LeanData__Routing_Deployment__c,CreatedById
LeanData__Routing_Deployment__c,LastModifiedDate
LeanData__Routing_Deployment__c,LastModifiedById
LeanData__Routing_Deployment__c,SystemModstamp
pse__VersionItem_Budget__c,Id
pse__VersionItem_Budget__c,IsDeleted
pse__VersionItem_Budget__c,Name
pse__VersionItem_Budget__c,CurrencyIsoCode
pse__VersionItem_Budget__c,CreatedDate
pse__VersionItem_Budget__c,CreatedById
pse__VersionItem_Budget__c,LastModifiedDate
pse__VersionItem_Budget__c,LastModifiedById
pse__VersionItem_Budget__c,SystemModstamp
CRMfusionDBR101__AutoConvert_Setting__c,Id
CRMfusionDBR101__AutoConvert_Setting__c,IsDeleted
CRMfusionDBR101__AutoConvert_Setting__c,Name
CRMfusionDBR101__AutoConvert_Setting__c,CurrencyIsoCode
CRMfusionDBR101__AutoConvert_Setting__c,CreatedDate
CRMfusionDBR101__AutoConvert_Setting__c,CreatedById
CRMfusionDBR101__AutoConvert_Setting__c,LastModifiedDate
CRMfusionDBR101__AutoConvert_Setting__c,LastModifiedById
CRMfusionDBR101__AutoConvert_Setting__c,SystemModstamp
pse__RR_Milestone__c,Id
pse__RR_Milestone__c,IsDeleted
pse__RR_Milestone__c,Name
pse__RR_Milestone__c,CurrencyIsoCode
pse__RR_Milestone__c,CreatedDate
pse__RR_Milestone__c,CreatedById
pse__RR_Milestone__c,LastModifiedDate
pse__RR_Milestone__c,LastModifiedById
pse__RR_Milestone__c,SystemModstamp
pse__Est_Vs_Actuals__History,Id
pse__Est_Vs_Actuals__History,IsDeleted
pse__Est_Vs_Actuals__History,CreatedDate
pse__Est_Vs_Actuals__History,CreatedById
pse__Est_Vs_Actuals__History,ParentId
NetworkSelfRegistration,Id
NetworkSelfRegistration,IsDeleted
NetworkSelfRegistration,CurrencyIsoCode
NetworkSelfRegistration,CreatedDate
NetworkSelfRegistration,CreatedById
NetworkSelfRegistration,LastModifiedDate
NetworkSelfRegistration,LastModifiedById
NetworkSelfRegistration,SystemModstamp
dfsle__GenTemplate__c,Id
dfsle__GenTemplate__c,IsDeleted
dfsle__GenTemplate__c,Name
dfsle__GenTemplate__c,CurrencyIsoCode
dfsle__GenTemplate__c,CreatedDate
dfsle__GenTemplate__c,CreatedById
dfsle__GenTemplate__c,LastModifiedDate
dfsle__GenTemplate__c,LastModifiedById
dfsle__GenTemplate__c,SystemModstamp
dfsle__GenTemplate__c,LastViewedDate
dfsle__GenTemplate__c,LastReferencedDate
UserFeed,Id
UserFeed,IsDeleted
UserFeed,CreatedDate
UserFeed,CreatedById
UserFeed,LastModifiedDate
UserFeed,SystemModstamp
UserFeed,ParentId
Random_Ids__c,Id
Random_Ids__c,IsDeleted
Random_Ids__c,Name
Random_Ids__c,CurrencyIsoCode
Random_Ids__c,CreatedDate
Random_Ids__c,CreatedById
Random_Ids__c,LastModifiedDate
Random_Ids__c,LastModifiedById
Random_Ids__c,SystemModstamp
ffrr__ProcessControl__c,Id
ffrr__ProcessControl__c,IsDeleted
ffrr__ProcessControl__c,Name
ffrr__ProcessControl__c,CurrencyIsoCode
ffrr__ProcessControl__c,CreatedDate
ffrr__ProcessControl__c,CreatedById
ffrr__ProcessControl__c,LastModifiedDate
ffrr__ProcessControl__c,LastModifiedById
ffrr__ProcessControl__c,SystemModstamp
pse__Forecast_Setup_Category__c,Id
pse__Forecast_Setup_Category__c,IsDeleted
pse__Forecast_Setup_Category__c,Name
pse__Forecast_Setup_Category__c,CurrencyIsoCode
pse__Forecast_Setup_Category__c,CreatedDate
pse__Forecast_Setup_Category__c,CreatedById
pse__Forecast_Setup_Category__c,LastModifiedDate
pse__Forecast_Setup_Category__c,LastModifiedById
pse__Forecast_Setup_Category__c,SystemModstamp
UserListViewCriterion,Id
UserListViewCriterion,IsDeleted
UserListViewCriterion,CreatedDate
UserListViewCriterion,CreatedById
UserListViewCriterion,LastModifiedDate
UserListViewCriterion,LastModifiedById
UserListViewCriterion,SystemModstamp
ServiceResourceSkillHistory,Id
ServiceResourceSkillHistory,IsDeleted
ServiceResourceSkillHistory,CreatedDate
ServiceResourceSkillHistory,CreatedById
dfsle__BulkList__History,Id
dfsle__BulkList__History,IsDeleted
dfsle__BulkList__History,CreatedDate
